Time,Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z,Label
12:07:28,0.94,-0.31,0.04,2.73,-0.7,3.43,Standing
12:07:28,0.94,-0.3,0.04,3.5,-0.84,3.78,Standing
12:07:28,0.94,-0.3,0.05,4.27,-0.49,3.71,Standing
12:07:28,0.94,-0.29,0.04,3.71,-0.14,3.22,Standing
12:07:28,0.95,-0.29,0.04,2.59,0.56,2.52,Standing
12:07:28,0.94,-0.29,0.04,1.68,1.05,1.61,Standing
12:07:28,0.95,-0.29,0.04,1.61,0.56,0.84,Standing
12:07:28,0.95,-0.28,0.04,0.35,0.98,0.28,Standing
12:07:28,0.94,-0.31,0.02,1.33,-1.82,-1.61,Standing
12:07:28,0.94,-0.3,0.04,1.75,-2.03,-1.54,Standing
12:07:28,0.94,-0.29,0.04,0.91,-1.68,-1.68,Standing
12:07:28,0.94,-0.3,0.04,0.28,-1.33,-1.75,Standing
12:07:28,0.94,-0.31,0.04,0.77,-1.82,-1.75,Standing
12:07:28,0.96,-0.31,0.04,0.91,-2.45,-1.61,Standing
12:07:28,0.96,-0.29,0.06,0.07,-2.1,-1.26,Standing
12:07:28,0.95,-0.28,0.07,-2.17,0.35,-1.05,Standing
12:07:28,0.94,-0.28,0.06,-4.27,1.61,-1.19,Standing
12:07:28,0.95,-0.3,0.04,-4.48,1.47,-1.05,Standing
12:07:28,0.95,-0.3,0.04,-3.78,0.77,-0.56,Standing
12:07:28,0.96,-0.29,0.06,-4.34,1.33,-0.56,Standing
12:07:28,0.95,-0.29,0.06,-5.04,2.38,-1.26,Standing
12:07:28,0.95,-0.3,0.05,-5.6,2.59,-1.4,Standing
12:07:28,0.94,-0.31,0.05,-5.25,2.24,-1.61,Standing
12:07:28,0.93,-0.32,0.05,-5.04,1.68,-1.26,Standing
12:07:28,0.93,-0.32,0.05,-5.25,1.61,-0.84,Standing
12:07:28,0.93,-0.33,0.05,-5.25,1.54,-0.28,Standing
12:07:28,0.94,-0.33,0.05,-4.48,1.05,0.14,Standing
12:07:28,0.94,-0.32,0.05,-4.2,0.49,0.49,Standing
12:07:28,0.94,-0.32,0.05,-4.34,0.77,0.84,Standing
12:07:28,0.93,-0.32,0.05,-4.2,0.49,0.77,Standing
12:07:28,0.94,-0.31,0.05,-4.27,0.07,0.14,Standing
12:07:28,0.94,-0.31,0.05,-3.92,0.14,-0.07,Standing
12:07:28,0.95,-0.31,0.06,-4.48,0.28,-0.56,Standing
12:07:28,0.95,-0.31,0.06,-5.81,0.84,-0.63,Standing
12:07:28,0.94,-0.32,0.06,-6.79,1.54,-0.77,Standing
12:07:28,0.93,-0.33,0.04,-6.65,0.98,-0.77,Standing
12:07:28,0.93,-0.33,0.04,-5.67,-0.07,-0.63,Standing
12:07:28,0.94,-0.32,0.05,-4.48,-0.84,-0.42,Standing
12:07:28,0.94,-0.31,0.06,-4.48,-0.7,-0.42,Standing
12:07:28,0.94,-0.31,0.06,-5.88,0.14,-0.63,Standing
12:07:28,0.92,-0.33,0.04,-6.09,0.42,-0.7,Standing
12:07:28,0.92,-0.33,0.03,-4.48,-0.77,-0.63,Standing
12:07:28,0.93,-0.33,0.04,-3.15,-1.68,-0.28,Standing
12:07:28,0.94,-0.31,0.05,-2.73,-1.47,0,Standing
12:07:28,0.94,-0.31,0.05,-3.22,-0.91,-0.07,Standing
12:07:28,0.94,-0.31,0.05,-3.85,-0.56,0,Standing
12:07:28,0.94,-0.32,0.04,-3.99,-0.7,-0.14,Standing
12:07:28,0.94,-0.32,0.04,-2.8,-1.26,-0.35,Standing
12:07:28,0.94,-0.32,0.04,-1.12,-2.03,-0.49,Standing
12:07:28,0.93,-0.32,0.05,0.14,-2.17,-0.56,Standing
12:07:28,0.93,-0.31,0.05,1.05,-2.24,-0.7,Standing
12:07:28,0.93,-0.33,0.04,4.62,-4.2,-0.91,Standing
12:07:28,0.93,-0.33,0.04,5.67,-4.76,-0.98,Standing
12:07:28,0.93,-0.33,0.04,7.35,-5.46,-0.84,Standing
12:07:28,0.94,-0.32,0.04,9.17,-6.3,-0.77,Standing
12:07:28,0.95,-0.31,0.05,10.71,-6.86,-0.56,Standing
12:07:28,0.95,-0.29,0.07,8.33,-5.53,-0.49,Standing
12:07:28,0.94,-0.29,0.06,6.02,-3.85,-0.84,Standing
12:07:28,0.94,-0.31,0.04,5.04,-3.64,-0.98,Standing
12:07:28,0.94,-0.31,0.02,5.46,-4.34,-1.05,Standing
12:07:28,0.94,-0.31,0.03,6.37,-4.69,-0.98,Standing
12:07:28,0.94,-0.31,0.03,7.49,-5.25,-1.19,Standing
12:07:28,0.94,-0.29,0.03,9.03,-6.09,-1.05,Standing
12:07:28,0.95,-0.28,0.04,9.1,-6.23,-1.19,Standing
12:07:28,0.95,-0.27,0.04,8.19,-5.46,-1.26,Standing
12:07:28,0.95,-0.27,0.03,7,-5.04,-1.47,Standing
12:07:28,0.95,-0.28,0.03,6.44,-4.9,-1.4,Standing
12:07:28,0.95,-0.28,0.02,6.37,-5.11,-1.12,Standing
12:07:28,0.95,-0.29,0.02,7,-5.95,-1.19,Standing
12:07:28,0.97,-0.27,0.04,6.65,-5.39,-0.98,Standing
12:07:28,0.97,-0.26,0.05,4.62,-3.99,-0.84,Standing
12:07:28,0.96,-0.26,0.04,2.17,-2.87,-0.77,Standing
12:07:28,0.97,-0.26,0.03,0.49,-2.38,-0.63,Standing
12:07:28,0.97,-0.25,0.02,-1.68,-1.4,-0.7,Standing
12:07:28,0.97,-0.24,0.03,-2.59,-0.49,-1.05,Standing
12:07:28,0.96,-0.25,0.02,-3.99,0.28,-1.33,Standing
12:07:28,0.96,-0.25,0.02,-5.04,0.77,-1.61,Standing
12:07:28,0.96,-0.26,0.02,-5.95,0.91,-1.75,Standing
12:07:28,0.95,-0.26,0.03,-6.86,0.84,-1.54,Standing
12:07:28,0.95,-0.26,0.04,-8.68,1.54,-1.33,Standing
12:07:28,0.95,-0.27,0.03,-10.64,2.59,-1.19,Standing
12:07:28,0.94,-0.29,0.02,-11.13,2.94,-0.98,Standing
12:07:28,0.94,-0.29,0.02,-10.99,2.94,-0.91,Standing
12:07:28,0.94,-0.3,0.02,-10.78,2.45,-0.56,Standing
12:07:28,0.94,-0.3,0.02,-8.68,0.63,-0.21,Standing
12:07:28,0.94,-0.3,0.03,-7.91,0.07,0.07,Standing
12:07:28,0.95,-0.28,0.04,-8.54,0.21,0.35,Standing
12:07:28,0.96,-0.28,0.04,-9.73,1.12,0.14,Standing
12:07:28,0.95,-0.29,0.03,-9.24,0.98,-0.42,Standing
12:07:28,0.95,-0.3,0.03,-7.56,0.63,-0.7,Standing
12:07:28,0.95,-0.29,0.04,-6.72,0.35,-0.91,Standing
12:07:28,0.95,-0.28,0.04,-7.14,0.7,-0.7,Standing
12:07:28,0.95,-0.29,0.04,-7.28,1.05,-0.7,Standing
12:07:28,0.95,-0.29,0.04,-7.35,1.33,-0.7,Standing
12:07:28,0.94,-0.3,0.03,-6.3,1.12,-1.05,Standing
12:07:28,0.94,-0.31,0.03,-3.36,0.49,-0.35,Standing
12:07:28,0.94,-0.31,0.03,-2.45,0.42,-0.56,Standing
12:07:28,0.94,-0.31,0.03,-1.61,0.21,-0.91,Standing
12:07:28,0.94,-0.31,0.02,-0.63,-0.56,-1.12,Standing
12:07:28,0.94,-0.31,0.02,0,-0.98,-1.19,Standing
12:07:28,0.94,-0.31,0.03,-0.07,-1.33,-1.33,Standing
12:07:28,0.93,-0.3,0.02,-0.63,-1.33,-1.26,Standing
12:07:28,0.92,-0.3,0.02,-0.91,-1.61,-1.26,Standing
12:07:28,0.92,-0.31,0.01,0.07,-2.52,-1.12,Standing
12:07:28,0.92,-0.32,0.01,1.61,-3.78,-1.05,Standing
12:07:28,0.93,-0.32,0.01,3.43,-4.9,-1.05,Standing
12:07:28,0.94,-0.31,0.02,6.44,-6.37,-0.84,Standing
12:07:28,0.94,-0.3,0.02,7.28,-6.72,-0.84,Standing
12:07:28,0.94,-0.29,0.02,8.33,-6.79,-0.63,Standing
12:07:28,0.94,-0.29,0.03,8.96,-6.79,-0.42,Standing
12:07:28,0.95,-0.27,0.03,9.45,-7.28,-0.42,Standing
12:07:28,0.97,-0.26,0.03,8.75,-6.93,-0.63,Standing
12:07:28,0.98,-0.25,0.04,7.21,-5.74,-0.7,Standing
12:07:28,0.97,-0.25,0.03,4.27,-4.76,-0.84,Standing
12:07:28,0.96,-0.25,0.02,3.22,-4.34,-0.84,Standing
12:07:28,0.95,-0.26,0.02,2.8,-4.62,-0.77,Standing
12:07:28,0.96,-0.26,0.03,1.47,-3.78,-0.7,Standing
12:07:28,0.96,-0.26,0.02,0.56,-2.87,-0.42,Standing
12:07:28,0.95,-0.27,0.02,-0.14,-2.31,-0.42,Standing
12:07:28,0.95,-0.27,0.01,0.14,-2.45,-0.28,Standing
12:07:28,0.95,-0.27,0.02,0.98,-2.87,-0.35,Standing
12:07:28,0.95,-0.26,0.03,0.14,-2.66,-0.07,Standing
12:07:28,0.96,-0.27,0.03,-0.56,-2.45,-0.07,Standing
12:07:28,0.96,-0.27,0.02,-1.12,-1.89,-0.14,Standing
12:07:28,0.96,-0.26,0.02,-1.47,-1.89,-0.21,Standing
12:07:28,0.96,-0.27,0.03,-1.54,-1.33,-0.56,Standing
12:07:28,0.96,-0.26,0.02,-1.47,-1.12,-0.77,Standing
12:07:28,0.96,-0.27,0.02,-1.54,-1.4,-1.05,Standing
12:07:28,0.96,-0.27,0.02,-1.75,-1.82,-0.91,Standing
12:07:28,0.97,-0.26,0.03,-1.82,-1.54,-0.98,Standing
12:07:28,0.97,-0.26,0.04,-3.01,-0.14,-1.26,Standing
12:07:28,0.95,-0.27,0.04,-4.97,1.4,-1.4,Standing
12:07:28,0.94,-0.28,0.02,-5.74,1.82,-1.33,Standing
12:07:28,0.93,-0.29,0.01,-4.76,1.05,-1.33,Standing
12:07:28,0.93,-0.29,0.01,-3.43,-0.07,-1.12,Standing
12:07:28,0.94,-0.29,0.02,-2.31,-1.05,-1.26,Standing
12:07:28,0.94,-0.29,0.03,-1.68,-1.47,-1.26,Standing
12:07:28,0.95,-0.29,0.03,-1.89,-1.33,-1.19,Standing
12:07:28,0.96,-0.3,0.03,0.84,-2.24,-0.28,Standing
12:07:28,0.95,-0.29,0.03,1.54,-2.03,-0.21,Standing
12:07:28,0.95,-0.29,0.02,1.75,-2.03,0.14,Standing
12:07:28,0.96,-0.28,0.02,1.75,-2.52,0.21,Standing
12:07:28,0.96,-0.27,0.03,1.54,-2.1,0.35,Standing
12:07:28,0.96,-0.27,0.02,0.56,-1.4,0.21,Standing
12:07:28,0.96,-0.27,0.02,-0.42,-0.77,0.21,Standing
12:07:28,0.96,-0.27,0.01,-0.49,-0.84,0.14,Standing
12:07:28,0.96,-0.27,0.01,-0.14,-1.12,0.21,Standing
12:07:28,0.96,-0.25,0.02,-0.91,-0.56,0,Standing
12:07:28,0.95,-0.26,0.02,-2.24,-0.07,-0.35,Standing
12:07:28,0.95,-0.27,0,-1.96,-0.84,-0.49,Standing
12:07:28,0.95,-0.27,0,-1.47,-1.26,-0.49,Standing
12:07:28,0.95,-0.27,0.01,-0.98,-1.47,-0.7,Standing
12:07:28,0.94,-0.27,0.01,-0.91,-1.33,-0.49,Standing
12:07:28,0.94,-0.28,0.01,-0.77,-1.47,-0.35,Standing
12:07:28,0.95,-0.29,0.01,-0.21,-1.68,0.07,Standing
12:07:28,0.95,-0.29,0.01,0.49,-2.03,0.35,Standing
12:07:28,0.95,-0.29,0.01,0.98,-2.1,0.49,Standing
12:07:28,0.95,-0.29,0.01,1.61,-2.03,0.91,Standing
12:07:28,0.95,-0.28,0.01,2.17,-2.03,0.98,Standing
12:07:28,0.96,-0.27,0.01,2.52,-2.24,1.05,Standing
12:07:28,0.96,-0.26,0.01,1.54,-1.26,0.91,Standing
12:07:28,0.95,-0.26,0.01,0.7,-0.91,0.63,Standing
12:07:28,0.95,-0.26,0,0.7,-1.05,0.63,Standing
12:07:28,0.95,-0.26,0,0.63,-1.19,0.7,Standing
12:07:28,0.95,-0.27,0,1.12,-1.33,0.42,Standing
12:07:28,0.95,-0.27,0,1.68,-1.4,0.42,Standing
12:07:28,0.95,-0.28,0,2.17,-1.61,0.21,Standing
12:07:28,0.95,-0.28,0,2.87,-2.38,0.21,Standing
12:07:28,0.95,-0.27,0.01,3.15,-2.8,0.07,Standing
12:07:28,0.95,-0.27,0.02,2.24,-2.17,-0.14,Standing
12:07:28,0.95,-0.26,0.02,0.91,-0.98,-0.28,Standing
12:07:28,0.94,-0.27,0,1.05,-1.26,-0.56,Standing
12:07:28,0.94,-0.28,0.01,1.61,-1.54,-0.56,Standing
12:07:28,0.95,-0.28,0.01,2.45,-2.17,-0.7,Standing
12:07:28,0.95,-0.28,0.02,2.94,-2.45,-0.63,Standing
12:07:28,0.95,-0.28,0.02,2.73,-2.24,-0.63,Standing
12:07:28,0.96,-0.28,0.02,2.66,-2.03,-0.63,Standing
12:07:28,0.96,-0.28,0.02,2.52,-2.38,-0.7,Standing
12:07:28,0.97,-0.27,0.03,1.26,-1.4,-0.7,Standing
12:07:28,0.96,-0.27,0.03,-0.63,0.28,-0.63,Standing
12:07:28,0.95,-0.28,0.01,-1.54,0.63,-0.56,Standing
12:07:28,0.95,-0.28,0,-1.4,0.07,-0.56,Standing
12:07:28,0.94,-0.29,0.01,-2.66,0.14,-1.12,Standing
12:07:28,0.94,-0.29,0.01,-1.96,-0.63,-1.19,Standing
12:07:28,0.94,-0.3,0.02,-0.91,-1.19,-1.12,Standing
12:07:28,0.95,-0.3,0.02,0.14,-1.61,-0.98,Standing
12:07:28,0.95,-0.3,0.03,0.28,-1.61,-0.84,Standing
12:07:28,0.94,-0.29,0.03,-0.49,-1.12,-0.7,Standing
12:07:28,0.94,-0.3,0.02,-1.26,-0.98,-0.56,Standing
12:07:28,0.94,-0.3,0.01,-0.84,-1.54,-0.42,Standing
12:07:28,0.94,-0.3,0.01,0.56,-2.38,-0.35,Standing
12:07:28,0.95,-0.29,0.02,1.82,-2.87,-0.35,Standing
12:07:28,0.95,-0.28,0.04,1.68,-2.17,-0.56,Standing
12:07:28,0.95,-0.28,0.03,1.19,-1.75,-0.63,Standing
12:07:28,0.95,-0.28,0.02,0.63,-1.61,-0.42,Standing
12:07:28,0.95,-0.28,0.02,0.7,-1.61,-0.28,Standing
12:07:28,0.95,-0.27,0.02,0.63,-1.61,-0.14,Standing
12:07:28,0.95,-0.27,0.02,0.7,-1.47,0.07,Standing
12:07:28,0.95,-0.27,0.02,0.42,-1.4,0.14,Standing
12:07:28,0.95,-0.27,0.02,0.07,-1.26,0.14,Standing
12:07:28,0.95,-0.28,0.01,-0.35,-1.4,-0.07,Standing
12:07:28,0.95,-0.28,0.02,-0.49,-1.68,-0.07,Standing
12:07:28,0.96,-0.28,0.02,-0.77,-1.61,-0.14,Standing
12:07:28,0.95,-0.28,0.02,-0.14,-1.47,-0.14,Standing
12:07:28,0.95,-0.28,0.01,0.77,-1.61,0,Standing
12:07:28,0.94,-0.28,0.01,1.54,-2.03,0.14,Standing
12:07:28,0.95,-0.28,0.01,2.52,-2.8,0.35,Standing
12:07:28,0.95,-0.27,0.02,2.66,-2.94,0.42,Standing
12:07:28,0.96,-0.27,0.02,2.38,-2.59,0.56,Standing
12:07:28,0.96,-0.27,0.01,2.52,-2.45,0.77,Standing
12:07:28,0.96,-0.27,0.01,2.31,-2.45,0.84,Standing
12:07:28,0.96,-0.26,0.01,2.17,-2.38,0.91,Standing
12:07:28,0.96,-0.26,0.01,1.89,-2.03,0.56,Standing
12:07:28,0.96,-0.25,0.01,1.54,-1.68,0.63,Standing
12:07:28,0.96,-0.24,0.01,0.98,-1.19,0.35,Standing
12:07:28,0.95,-0.24,0.01,0.42,-1.19,0.28,Standing
12:07:28,0.96,-0.24,0,0,-0.98,0.07,Standing
12:07:28,0.96,-0.24,0.01,-0.49,-0.7,0.14,Standing
12:07:28,0.95,-0.24,0.02,-1.89,0.14,-0.14,Standing
12:07:28,0.94,-0.24,0.01,-2.94,0.77,-0.07,Standing
12:07:28,0.94,-0.25,0,-3.22,0.35,-0.28,Standing
12:07:28,0.94,-0.27,0,-2.8,0,0,Standing
12:07:28,0.95,-0.28,0,-1.61,-0.98,0.07,Standing
12:07:28,0.95,-0.28,0,-0.35,-1.68,0.14,Standing
12:07:28,0.95,-0.27,0.01,0.42,-2.17,0.07,Standing
12:07:28,0.96,-0.27,0.02,-1.05,-0.98,0.14,Standing
12:07:28,0.96,-0.27,0.02,-0.98,-0.84,0.28,Standing
12:07:28,0.95,-0.28,0.01,-0.42,-0.91,0.63,Standing
12:07:28,0.95,-0.28,0.01,0.21,-0.98,0.91,Standing
12:07:28,0.95,-0.28,0.01,0.56,-1.12,1.26,Standing
12:07:28,0.95,-0.28,0.01,1.12,-1.19,1.54,Standing
12:07:28,0.96,-0.27,0.01,1.26,-1.26,1.75,Standing
12:07:28,0.96,-0.26,0.02,0.63,-0.7,1.75,Standing
12:07:28,0.96,-0.27,0.01,-0.35,-0.21,1.61,Standing
12:07:28,0.96,-0.28,0,-0.84,-0.21,1.33,Standing
12:07:28,0.95,-0.27,0,-0.49,-0.7,1.33,Standing
12:07:28,0.95,-0.27,0.02,-0.21,-0.84,1.26,Standing
12:07:28,0.95,-0.26,0.02,-0.56,-0.63,1.47,Standing
12:07:28,0.95,-0.27,0.01,-1.19,-0.14,1.33,Standing
12:07:28,0.95,-0.27,0,-1.89,0,1.47,Standing
12:07:28,0.95,-0.28,0,-2.1,-0.21,1.33,Standing
12:07:28,0.95,-0.29,-0.01,-1.4,-0.63,1.54,Standing
12:07:28,0.95,-0.29,0,-0.21,-1.33,1.89,Standing
12:07:28,0.95,-0.28,0,0.91,-1.68,2.1,Standing
12:07:28,0.95,-0.27,0.02,0.77,-1.33,2.03,Standing
12:07:28,0.95,-0.28,0.01,0.21,-0.63,2.03,Standing
12:07:28,0.95,-0.28,0.01,-0.21,-0.28,2.1,Standing
12:07:28,0.95,-0.28,0.01,0.42,-0.56,2.66,Standing
12:07:28,0.95,-0.27,0.01,0.7,-0.63,2.66,Standing
12:07:28,0.95,-0.27,0.01,0.42,-0.14,2.59,Standing
12:07:28,0.95,-0.27,0,0.7,0,2.45,Standing
12:07:28,0.95,-0.28,-0.01,1.05,-0.49,2.31,Standing
12:07:28,0.95,-0.28,0,1.68,-0.91,2.45,Standing
12:07:28,0.95,-0.27,0.01,1.96,-1.19,2.38,Standing
12:07:28,0.95,-0.26,0.02,1.19,-0.28,2.03,Standing
12:07:28,0.95,-0.27,0.01,0.42,0.21,1.75,Standing
12:07:28,0.94,-0.28,0,0.21,0.14,1.61,Standing
12:07:28,0.94,-0.28,-0.01,0.42,-0.35,1.47,Standing
12:07:28,0.95,-0.27,0.01,1.4,-0.91,1.47,Standing
12:07:28,0.95,-0.27,0.01,1.05,-0.49,1.4,Standing
12:07:28,0.95,-0.28,0.01,0.91,-0.49,1.19,Standing
12:07:28,0.95,-0.28,0.01,0.35,-0.28,1.05,Standing
12:07:28,0.96,-0.29,0.01,0.35,-0.28,1.12,Standing
12:07:28,0.95,-0.29,0,0.49,-0.42,1.33,Standing
12:07:28,0.95,-0.29,0,0.91,-0.7,1.4,Standing
12:07:28,0.96,-0.28,0.01,0.98,-0.56,1.61,Standing
12:07:28,0.95,-0.28,0.02,0.7,-0.07,1.75,Standing
12:07:28,0.95,-0.28,0.01,0.49,0.07,1.96,Standing
12:07:28,0.95,-0.28,0.01,0.49,0,2.03,Standing
12:07:28,0.95,-0.28,0.01,0.49,0.07,2.03,Standing
12:07:28,0.94,-0.29,0.01,0.91,0.77,2.03,Standing
12:07:28,0.94,-0.3,0.01,1.47,0.49,1.96,Standing
12:07:28,0.95,-0.3,0.01,3.22,-1.05,1.96,Standing
12:07:28,0.95,-0.28,0.02,4.13,-1.12,1.82,Standing
12:07:28,0.95,-0.28,0.03,2.8,0,1.54,Standing
12:07:28,0.94,-0.29,0.02,1.4,0.63,1.4,Standing
12:07:28,0.94,-0.29,0.01,1.05,0.56,1.4,Standing
12:07:28,0.94,-0.3,0.01,1.82,-0.28,1.26,Standing
12:07:28,0.94,-0.3,0.01,3.01,-0.98,1.19,Standing
12:07:28,0.95,-0.3,0.02,4.13,-1.61,1.19,Standing
12:07:28,0.96,-0.3,0.02,4.55,-1.68,0.98,Standing
12:07:28,0.95,-0.28,0.02,4.2,-1.47,0.63,Standing
12:07:28,0.95,-0.28,0.02,3.99,-1.61,0.63,Standing
12:07:28,0.95,-0.28,0.02,3.15,-1.47,0.56,Standing
12:07:28,0.96,-0.27,0.03,2.24,-1.19,0.42,Standing
12:07:28,0.95,-0.27,0.03,0.98,-0.21,0.35,Standing
12:07:28,0.95,-0.29,0.02,0.28,0.14,0.28,Standing
12:07:28,0.95,-0.29,0.02,0.42,-0.14,0.56,Standing
12:07:28,0.95,-0.29,0.02,0.56,-0.42,0.77,Standing
12:07:28,0.95,-0.29,0.02,0.77,-0.35,0.84,Standing
12:07:28,0.95,-0.29,0.02,0.77,-0.28,0.98,Standing
12:07:28,0.95,-0.29,0.02,1.12,-0.63,0.91,Standing
12:07:28,0.95,-0.29,0.03,0.77,-0.28,0.77,Standing
12:07:28,0.95,-0.29,0.02,0.21,0.14,0.63,Standing
12:07:28,0.94,-0.3,0.02,-0.21,0.14,0.7,Standing
12:07:28,0.94,-0.29,0.02,0,-0.07,0.77,Standing
12:07:28,0.94,-0.3,0.02,0.35,-0.28,0.77,Standing
12:07:28,0.94,-0.3,0.02,0.98,-0.49,0.77,Standing
12:07:28,0.95,-0.3,0.03,1.33,-0.91,0.84,Standing
12:07:28,0.94,-0.3,0.03,1.33,-0.91,0.84,Standing
12:07:28,0.94,-0.3,0.02,1.33,-0.84,0.91,Standing
12:07:28,0.94,-0.3,0.02,1.75,-0.91,0.84,Standing
12:07:28,0.94,-0.3,0.02,2.31,-1.4,0.91,Standing
12:07:28,0.95,-0.29,0.02,3.08,-1.54,0.77,Standing
12:07:28,0.95,-0.29,0.02,3.15,-1.54,0.84,Standing
12:07:28,0.95,-0.28,0.03,2.45,-1.4,0.77,Standing
12:07:28,0.95,-0.28,0.03,1.26,-0.77,0.7,Standing
12:07:28,0.95,-0.28,0.03,0.21,-0.14,0.49,Standing
12:07:28,0.95,-0.29,0.02,0,-0.21,0.42,Standing
12:07:28,0.95,-0.29,0.02,0.14,-0.49,0.35,Standing
12:07:28,0.95,-0.29,0.02,0.49,-0.63,0.49,Standing
12:07:28,0.95,-0.29,0.02,0.7,-0.77,0.35,Standing
12:07:28,0.94,-0.29,0.02,0.77,-0.63,0.35,Standing
12:07:28,0.94,-0.3,0.02,0.7,-0.63,0.49,Standing
12:07:28,0.95,-0.29,0.02,0.49,-0.56,0.7,Standing
12:07:28,0.95,-0.29,0.02,0.42,-0.77,0.63,Standing
12:07:28,0.95,-0.29,0.02,0.07,-0.63,0.42,Standing
12:07:28,0.95,-0.29,0.02,-0.63,-0.56,0.28,Standing
12:07:28,0.95,-0.29,0.02,-1.19,-0.42,0.14,Standing
12:07:28,0.95,-0.28,0.02,-1.68,-0.28,0.35,Standing
12:07:28,0.95,-0.28,0.02,-2.45,0.07,0.42,Standing
12:07:28,0.95,-0.28,0.02,-2.87,0.7,0.49,Standing
12:07:28,0.95,-0.29,0.02,-2.87,0.91,0.56,Standing
12:07:28,0.95,-0.29,0.02,-3.01,0.98,0.56,Standing
12:07:28,0.94,-0.3,0.03,-2.59,0.91,0.7,Standing
12:07:28,0.94,-0.31,0.03,-0.63,0.14,0.98,Standing
12:07:28,0.94,-0.31,0.03,0.35,-0.14,1.19,Standing
12:07:28,0.94,-0.31,0.03,1.33,-0.35,1.33,Standing
12:07:28,0.94,-0.3,0.02,2.17,-0.42,1.4,Standing
12:07:28,0.94,-0.3,0.02,2.8,-1.05,1.26,Standing
12:07:28,0.94,-0.3,0.02,3.92,-1.68,1.05,Standing
12:07:28,0.94,-0.3,0.02,4.69,-1.96,1.12,Standing
12:07:28,0.94,-0.3,0.02,5.32,-2.45,1.05,Standing
12:07:28,0.95,-0.3,0.03,6.02,-3.08,0.98,Standing
12:07:28,0.95,-0.29,0.04,5.81,-2.59,1.12,Standing
12:07:28,0.94,-0.28,0.03,4.76,-1.89,1.05,Standing
12:07:28,0.95,-0.29,0.02,4.48,-2.17,1.33,Standing
12:07:28,0.95,-0.29,0.01,4.55,-2.59,1.33,Standing
12:07:28,0.95,-0.28,0.02,4.48,-2.45,1.26,Standing
12:07:28,0.95,-0.28,0.02,3.92,-2.31,1.19,Standing
12:07:28,0.95,-0.28,0.02,3.29,-2.03,1.05,Standing
12:07:28,0.96,-0.27,0.03,2.31,-1.4,0.98,Standing
12:07:28,0.96,-0.28,0.03,1.33,-0.7,0.7,Standing
12:07:28,0.95,-0.28,0.03,0.77,-0.07,0.7,Standing
12:07:28,0.95,-0.28,0.03,-0.14,0.21,0.7,Standing
12:07:28,0.95,-0.28,0.03,-0.42,0.42,0.7,Standing
12:07:28,0.95,-0.29,0.02,-0.35,0.35,0.63,Standing
12:07:28,0.95,-0.29,0.02,-0.63,0.42,0.56,Standing
12:07:28,0.94,-0.29,0.02,-0.7,0.21,0.49,Standing
12:07:28,0.94,-0.29,0.02,-0.49,-0.14,0.35,Standing
12:07:28,0.94,-0.3,0.02,-0.07,-0.49,0.35,Standing
12:07:28,0.94,-0.3,0.02,0.42,-1.05,0.42,Standing
12:07:28,0.94,-0.3,0.02,0.56,-1.12,0.42,Standing
12:07:28,0.94,-0.29,0.03,0.56,-1.26,0.49,Standing
12:07:28,0.94,-0.29,0.03,0.49,-1.12,0.28,Standing
12:07:28,0.95,-0.3,0.03,0.42,-1.05,0.42,Standing
12:07:28,0.95,-0.29,0.03,0.14,-0.98,0.49,Standing
12:07:28,0.95,-0.29,0.03,0.07,-0.91,0.49,Standing
12:07:28,0.95,-0.29,0.03,-0.35,-0.7,0.42,Standing
12:07:28,0.95,-0.29,0.03,-1.47,0.21,0.42,Standing
12:07:28,0.95,-0.29,0.03,-1.68,0.21,0.28,Standing
12:07:28,0.95,-0.29,0.03,-2.24,0.42,0.28,Standing
12:07:28,0.95,-0.29,0.03,-2.31,0.63,0.07,Standing
12:07:28,0.95,-0.29,0.03,-2.87,0.56,0,Standing
12:07:28,0.95,-0.3,0.02,-2.87,0.42,-0.14,Standing
12:07:28,0.94,-0.3,0.02,-2.87,0.14,-0.07,Standing
12:07:28,0.94,-0.3,0.02,-2.59,-0.07,0,Standing
12:07:28,0.94,-0.3,0.03,-2.8,-0.07,0,Standing
12:07:28,0.94,-0.3,0.02,-3.22,0.28,-0.07,Standing
12:07:28,0.94,-0.3,0.02,-2.8,-0.07,-0.07,Standing
12:07:28,0.94,-0.3,0.03,-1.33,-1.05,0,Standing
12:07:28,0.94,-0.3,0.03,-1.96,-0.42,0.21,Standing
12:07:28,0.95,-0.3,0.03,-2.38,-0.14,0.28,Standing
12:07:28,0.95,-0.3,0.03,-2.24,-0.21,0.21,Standing
12:07:28,0.94,-0.3,0.03,-1.61,-0.42,0.28,Standing
12:07:28,0.94,-0.3,0.03,-0.84,-0.77,0.42,Standing
12:07:28,0.94,-0.3,0.03,-0.35,-0.91,0.35,Standing
12:07:28,0.94,-0.3,0.03,0,-0.91,0.42,Standing
12:07:28,0.94,-0.3,0.03,0.49,-1.12,0.49,Standing
12:07:28,0.94,-0.3,0.03,0.56,-1.05,0.35,Standing
12:07:28,0.94,-0.3,0.03,0.7,-1.19,0.35,Standing
12:07:28,0.95,-0.29,0.03,0.91,-1.33,0.14,Standing
12:07:28,0.95,-0.29,0.03,0,-0.91,0.21,Standing
